,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,O,Ge,Al,vacancy_formation_energy,Pb,Zn,Bi,Ag,Cu,Sb,As,B,Ba,Ca,W,Cd,Hf,In,Ga,La,Ta,Li,Re,Mg,Mo,Si,Sc,Nb,Sn,Sr,Ti,Y,Zr,Na,V,Be,Ce,Pd,Cr,Cs,Au,Tl,Hg,K,Rb
655,KLi3PbO4,KLi3PbO4_Va_O4,3.9052936666666667,5.975054,1.5082999999999998,0.01299433029678516,0.0,0.5989853992556465,0.38802027044756837,-1.8470879364444448,0.03940015540035318,0.0,0.9536303845366366,0.0069694600630100315,-1.8867366666666667,-0.6276099999999998,11.564615,1.3919038905560044,0.6531229892882765,1.1896122047059587,3.34642,1.2142590000000002,2.33,0.9493899999999998,0.292791,0.98,1.1017051414130348,0.0016158821423022257,0.0,0.0,2.0066241184357714,0.16286510905143803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746576742659096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08894226614716384,0.0
656,KLi6BiO6,KLi6BiO6_Va_O1,3.7589706666666665,6.411784666666667,1.6239000000000001,0.011707936325634192,0.0,0.6030680874915386,0.38522397618282705,-1.9866970273571427,0.02567614116335683,0.0,0.9668372425350715,0.007486616301571672,-1.8611199999999999,-1.1478700000000002,13.141818,1.3353240185565698,0.8540925012468661,1.2837101265080295,4.054633333333333,2.747337,2.02,0.96944,0.5835319999999999,0.98,1.5655095265237282,0.05904317410103567,0.0,0.0,1.9982040882005152,0.0,0.0,0.16445933773445862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6979112817622855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07858620640222048,0.0
657,KLi6TaO6,KLi6TaO6_Va_O1,3.3898463333333333,7.9643956666666655,4.4345,0.7765051041639187,0.0,0.1989597938889729,0.024535101947108052,-2.491737536642858,0.007378192382413433,0.0,0.9854953181827124,0.007126489434873887,-2.118283333333333,-1.2342579999999996,13.218734,1.506545108160078,0.8420444836814218,1.2596068527568345,5.567623333333334,2.706448,1.5,0.9767166666666668,0.630594,0.98,1.7543387001308963,0.08316046777339452,0.0,0.0,2.2783310693002847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666443271257518,0.6775517796564358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0726434254444178,0.0
658,KLiZn3O4,KLiZn3O4_Va_O1,3.7360713333333333,6.085709333333333,2.1590000000000003,0.033980276753571056,0.0,0.24475895592010968,0.7212607673263192,-1.8154518295925928,0.1716614975892669,0.0,0.8211027275256724,0.007235774885060786,-1.964973333333333,-1.0999910000000002,11.368823,1.585961132711814,0.8670366250588188,1.3658992318169003,1.9073166666666665,1.045947,1.65,0.98361,0.47288600000000003,0.82,2.3592405976014548,0.0011078035752095268,0.0,0.0,1.3554271643622156,0.0,0.6142977328070991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2070604263747455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1775340372429459,0.0
659,KLiZn3O4,KLiZn3O4_Va_O2,3.7360713333333333,6.085709333333333,2.1590000000000003,0.033980276753571056,0.0,0.24475895592010968,0.7212607673263192,-1.8154518295925928,0.1716614975892669,0.0,0.8211027275256724,0.007235774885060786,-2.04283,-1.1181229999999998,11.496047,1.7567886497323713,0.9506441766164582,1.4993966549633722,1.9657,1.045947,1.65,1.22035,0.7311820000000004,0.82,2.616655982419185,0.0033928200455061908,0.0,0.0,0.6557775350855128,0.0,0.8027394515283314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026460760472693565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16740696795346893,0.0
660,KLiZn3O4,KLiZn3O4_Va_O3,3.7360713333333333,6.085709333333333,2.1590000000000003,0.033980276753571056,0.0,0.24475895592010968,0.7212607673263192,-1.8154518295925928,0.1716614975892669,0.0,0.8211027275256724,0.007235774885060786,-2.020073333333333,-1.0390370000000004,11.413516,1.6702437287499623,0.8714390217526844,1.4203913306261107,1.9657,1.045947,1.65,0.98361,0.47288600000000003,0.82,2.4597447257746166,0.0033804556456216084,0.0,0.0,1.4634671353148914,0.0,0.6855407969807968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14084797087825196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17023077649532964,0.0
661,KLiZn3O4,KLiZn3O4_Va_O4,3.7360713333333333,6.085709333333333,2.1590000000000003,0.033980276753571056,0.0,0.24475895592010968,0.7212607673263192,-1.8154518295925928,0.1716614975892669,0.0,0.8211027275256724,0.007235774885060786,-1.9306900000000002,-0.9995770000000004,11.322296,1.4234925075846034,0.7445877857243833,1.2468879084000886,1.9657,1.0398359999999993,1.65,0.98361,0.47288600000000003,0.82,1.7142679235745486,0.0009644530105382945,0.0,0.0,2.424655070602988,0.0,0.4328844333784281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40666851130239334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15948260230864028,0.0
662,KLiZnO2,KLiZnO2_Va_O2,3.334964333333333,6.249384,2.5877000000000003,0.03459499481101806,0.0,0.19798834851414507,0.7674166566748369,-1.8137468742666671,0.1397788651083583,0.0,0.8520967857134197,0.00812434917822218,-1.8732633333333333,-0.9394939999999998,10.719595,1.2205932912656434,0.6086706430612757,1.184208670822967,1.7085566666666665,0.7522859999999998,1.65,0.9110899999999998,0.48208399999999996,0.82,1.8343059759893166,0.0013640501452405651,0.0,0.0,2.7770205196631537,0.0,0.33651719562908766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5082849191893386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15383383503633324,0.0
663,KMgBO3,KMgBO3_Va_O1,2.476511,3.596947,4.4397,0.008934147202316141,0.0,0.15379265116827806,0.8372732016294053,-2.7871217324444446,0.01625320456758529,0.0,0.9799337222245288,0.0038130732078860852,-1.5503799999999999,-1.369224,14.268021,1.1734515925832398,0.9975077333443809,1.6402297487550421,1.87532,1.855238,2.04,1.21629,0.7613969999999997,0.82,2.3109804950418784,0.1246816657242766,0.0,0.0,2.831152056912553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2787519044300178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3132376758220723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28332875402363344,0.0
664,KNa2GaO3,KNa2GaO3_Va_O1,3.0055936666666665,11.045851999999998,2.6473999999999998,0.01812343517194326,0.0,0.21799116136595934,0.7638854034620971,-1.9351326458719207,0.04280591663553698,0.0,0.9512318134299992,0.00596226993446373,-1.7797600000000002,-1.3525029999999996,19.588659,1.3096226193829115,0.9906875259117459,1.1397465836804015,2.4496566666666664,1.6350619999999996,1.81,0.98271,0.7622540000000004,0.82,1.211066657191185,0.011201542527442543,0.0,0.0,2.964285508028129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22807953744340514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5872709108139161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1734480092152361,0.0
665,KNa2GaO3,KNa2GaO3_Va_O2,3.0055936666666665,11.045851999999998,2.6473999999999998,0.01812343517194326,0.0,0.21799116136595934,0.7638854034620971,-1.9351326458719207,0.04280591663553698,0.0,0.9512318134299992,0.00596226993446373,-1.9659433333333334,-1.3906799999999997,16.663642,1.5425136633298782,1.0829589619924318,1.3607429490642313,2.4496566666666664,1.6260440000000003,1.81,0.98271,0.7617929999999999,0.82,2.119627629136315,0.033566396022712164,0.0,0.0,1.835966215876172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42300098552462373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30934559832134334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23408702013132074,0.0
666,KNa2GaO3,KNa2GaO3_Va_O3,3.0055936666666665,11.045851999999998,2.6473999999999998,0.01812343517194326,0.0,0.21799116136595934,0.7638854034620971,-1.9351326458719207,0.04280591663553698,0.0,0.9512318134299992,0.00596226993446373,-1.7983066666666667,-1.3620390000000002,21.074373,1.3084448917943778,0.9808788457817893,1.1333040014952391,2.4496566666666664,1.6260440000000003,1.81,0.98271,0.7617929999999999,0.82,1.2326162022518727,0.011606640522183024,0.0,0.0,2.92182066305184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2243253155191495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5528412814832868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2112267624753806,0.0
667,KNaGeO3,KNaGeO3_Va_O1,2.8887363333333336,5.7941503333333335,2.9851,0.02118205312216074,0.0,0.3366005208895011,0.6422174259883375,-2.117326609925288,0.03110853551490217,0.0,0.9634311561049471,0.0054603083801507335,-1.8474866666666667,-1.2384060000000003,14.182832,1.5236043061109328,1.1403589935925693,1.8437766363678554,2.9118433333333336,2.219618,2.01,1.0531199999999998,0.769578,0.82,2.9868647661268186,0.16373330776764305,0.48481656452449345,0.0,0.5404177226887161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16239689302257762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18905323468528598,0.0
668,KNaGeO3,KNaGeO3_Va_O2,2.8887363333333336,5.7941503333333335,2.9851,0.02118205312216074,0.0,0.3366005208895011,0.6422174259883375,-2.117326609925288,0.03110853551490217,0.0,0.9634311561049471,0.0054603083801507335,-1.6564466666666666,-1.2413020000000001,16.867641,1.3934404080500222,1.0180110343975306,1.2895395253474982,2.9118433333333336,2.206648,2.01,1.0531199999999998,0.760449,0.82,1.5852786746896497,0.04886436948120095,0.24192525911095586,0.0,1.8345381315928653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48748926331558484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22172110809225842,0.0
669,KNaGeO3,KNaGeO3_Va_O3,2.8887363333333336,5.7941503333333335,2.9851,0.02118205312216074,0.0,0.3366005208895011,0.6422174259883375,-2.117326609925288,0.03110853551490217,0.0,0.9634311561049471,0.0054603083801507335,-1.6483099999999997,-1.2727789999999999,19.315488,1.1935018616889994,0.8587100478495225,1.4978200683451948,2.9118433333333336,2.2107140000000003,2.01,1.0531199999999998,0.770313,0.82,1.4177028783391319,0.13544223862266086,0.25075687206652647,0.0,2.105067894565124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2232793217696064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39052156754120626,0.0
670,KNaLaNbO5,KNaLaNbO5_Va_O2,3.633044333333333,10.209367333333335,3.5735,0.73359290116698,0.04507794348073326,0.19572201732245276,0.025607138029833918,-3.0447060932835246,0.028469372700269495,0.024302587354587592,0.9450154256618222,0.0022126142833208636,-2.186246666666667,-1.33718,17.067415,1.50797734927121,0.910937695122062,1.7844572202053024,4.138423333333333,2.6138449999999995,3.44,-2.186246666666667,-1.3148239999999998,0.93,1.717709972554929,0.27822173400091965,0.0,0.0,0.2905844244468281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24953210874197523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18698362712556718,0.0,0.0,0.0,0.0,0.0,0.18000052288361132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052620072479267,0.0
671,KNaLaTaO5,KNaLaTaO5_Va_O2,3.496316333333333,9.492555666666668,3.6384,0.4690167787509603,0.08054560892846897,0.3260774623548728,0.1243601499656972,-3.151726888283525,0.02855312178156566,0.024774400359973896,0.9445989637831407,0.002073514075319721,-2.156823333333333,-1.4292860000000003,17.198178,1.4793809239343947,0.9777470348069237,1.7645172963770315,4.09603,3.128797,3.44,-2.156823333333333,-1.4082749999999997,0.93,1.779882903941953,0.2776557859980176,0.0,0.0,0.6084493435124156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2494571929960521,0.187455638361489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1794662630683478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10596511957609359,0.0
672,KNaTiO3,KNaTiO3_Va_O1,3.360897,6.923138000000001,3.4161,0.8473039598562383,0.0,0.13080734749312203,0.021888692650639568,-2.79306841464751,0.031179509937927057,0.0,0.961215994794764,0.007604495267309136,-2.0644466666666665,-1.2229270000000003,15.412763,1.6438886206193408,0.9920649005518763,1.468232449547143,3.6194666666666664,2.1018,1.54,1.1135166666666667,0.741514,0.82,1.7452187696446153,0.1320230872075536,0.0,0.0,1.370716899062018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3694895749819491,0.0,0.0,0.3299951552395394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16849218257095794,0.0
673,KNaTiO3,KNaTiO3_Va_O2,3.360897,6.923138000000001,3.4161,0.8473039598562383,0.0,0.13080734749312203,0.021888692650639568,-2.79306841464751,0.031179509937927057,0.0,0.961215994794764,0.007604495267309136,-1.7954133333333333,-1.1691989999999999,17.25984,1.4082032704855536,0.8685142897928648,1.2845996045346924,3.6194666666666664,2.1018,1.54,1.1135166666666667,0.741514,0.82,1.3001792904320773,0.1051017607622278,0.0,0.0,2.5094732019399726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23369139612352544,0.0,0.0,0.19068351026106412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4705233328531827,0.0
674,KNaV2O6,KNaV2O6_Va_O1,3.3081700000000005,3.657095333333333,3.0408,0.7742241629154678,0.0,0.21808842454672686,0.007687412537805974,-2.4089065384551738,0.02112170392415048,0.0,0.9719133975383012,0.006964898537547962,-1.2923133333333334,-0.9173049999999998,18.271815,0.7209904215592803,0.43943310815162523,2.110594100275026,3.4656066666666665,2.053086,1.63,1.21577,0.7449129999999999,0.82,1.441461481037425,0.39982973400196226,0.0,0.0,0.013042639664953892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16654588828093583,0.27743228330738495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15619209440971693,0.0
675,KNaZnO2,KNaZnO2_Va_O1,3.228810333333333,8.626629333333334,2.1292,0.02699637118229076,0.0,0.19846280584213594,0.774540822975573,-1.6351506479103448,0.14459423272018046,0.0,0.8454755827950031,0.009930184484816574,-1.8709,-1.2413379999999998,15.565811,1.280342481089445,0.8423994012694179,1.1894046440152568,1.6322599999999998,1.0017739999999993,1.65,0.9438666666666666,0.6922079999999999,0.82,1.6455442654781105,0.00032492300954568197,0.0,0.0,2.5568165750702714,0.0,0.401274722997132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3226847785693425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2757155754239798,0.0
676,KNbO3,KNbO3_Va_O1,5.635778999999999,30.431233333333335,2.1419,0.8436713821943435,0.0,0.15148738282892107,0.004841234976735237,-2.856321835600001,0.013454117531160185,0.0,0.9850141711378769,0.0015317113309628529,-3.05451,-1.182023,13.424852,2.027756997307654,0.7818155981798196,1.9558404514246053,8.001826666666668,2.7286040000000007,3.44,-3.05451,-1.181749,0.82,2.2072583544466613,0.3344576015356974,0.0,0.0,-0.624859726418757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33277119923215126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3327711992321513,0.0
677,KNbWO6,KNbWO6_Va_O1,4.984422333333334,78.91042166666666,3.0521000000000003,0.7743899939105507,0.0,0.21440627851910943,0.011203727570339949,-2.599885083666668,0.02624419300793619,0.0,0.9684470409023906,0.005308766089673188,-3.2318033333333336,-1.1656009999999997,16.662881,1.736169651582439,0.5471826059000846,2.2542774199591467,8.387426666666666,2.4441059999999997,1.6,1.26999,0.9104609999999997,0.82,1.8487324230351518,0.4471031067788509,0.0,0.0,-1.2791878388275202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33700933358789437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158875596332547,0.0
678,KNbWO6,KNbWO6_Va_O2,4.984422333333334,78.91042166666666,3.0521000000000003,0.7743899939105507,0.0,0.21440627851910943,0.011203727570339949,-2.599885083666668,0.02624419300793619,0.0,0.9684470409023906,0.005308766089673188,-2.32168,-0.7145599999999996,16.310852,1.0555027867664184,0.40866334137591087,2.768060233560593,8.136876666666668,2.779213,3.44,-2.9181600000000003,-1.0848199999999997,2.36,2.569518284134799,0.5554933663573403,0.0,0.0,-2.3378562792314725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3199140348729619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12459259876969786,0.0
679,KNbWO6,KNbWO6_Va_O3,4.984422333333334,78.91042166666666,3.0521000000000003,0.7743899939105507,0.0,0.21440627851910943,0.011203727570339949,-2.599885083666668,0.02624419300793619,0.0,0.9684470409023906,0.005308766089673188,-3.202243333333333,-1.0174979999999998,17.114616,1.4726526378611247,0.4674652394196923,2.5956899398940596,8.387426666666666,2.692682,2.36,8.136876666666668,2.4152749999999994,1.6,2.2044972087690633,0.5289956509000431,0.0,0.0,-1.8695612700286808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16011872376933123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18351089734766296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12737472798296276,0.0
680,KNbWO6,KNbWO6_Va_O4,4.984422333333334,78.91042166666666,3.0521000000000003,0.7743899939105507,0.0,0.21440627851910943,0.011203727570339949,-2.599885083666668,0.02624419300793619,0.0,0.9684470409023906,0.005308766089673188,-2.9181600000000003,-1.024629,15.30584,1.5052815931781782,0.5358414679075744,2.500326413026751,8.387426666666666,2.779213,3.44,-2.32168,-0.7425860000000002,0.82,2.238527193463582,0.4915325169901363,0.0,0.0,-1.6652874670509683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179924258794188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14798443585838975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18055878835728598,0.0
681,KSbO2,KSbO2_Va_O1,3.8251996666666663,6.11353,1.8589,0.06750018428184827,0.0,0.7641078360571341,0.16839197966101735,-1.8866991319999995,0.03000601675067755,0.0,0.8313473647125378,0.1386466185367845,-1.97699,-1.2537589999999996,17.15894,1.3187925364733046,0.8345821506916907,1.8022126929013362,2.693013333333333,1.662989,3.44,-1.97699,-1.2537589999999996,0.82,2.920970269980452,0.17265773440806628,0.0,0.0,0.44204141980361045,0.0,0.0,0.0,0.0,0.0,0.4307718932944737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39657037229746006,0.0
682,KSbO3,KSbO3_Va_O1,3.2137016666666667,4.1186750000000005,2.7925,0.012709943657317656,0.0,0.4241447519903806,0.5631453043523015,-2.0533213286,0.03061407373483426,0.0,0.9622271209697518,0.007158805295413934,-1.78078,-1.3235799999999998,17.116918,1.0339127080808086,0.7540087609794331,2.2357932253282184,4.091426666666667,2.994523,3.44,-1.78078,-1.2939239999999996,0.82,1.8010702005981054,0.3838905440184041,0.0,0.0,0.5162380376148104,0.0,0.0,0.0,0.0,0.0,0.33333333333333315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2827761226482627,0.0
683,KSbWO6,KSbWO6_Va_O1,4.104057666666667,13.422435333333334,2.746,0.5087930971131923,0.0,0.30680603616892727,0.1844008667178803,-2.1513781164444437,0.01980910834824431,0.0,0.9745469894797874,0.005643902171968467,-2.11242,-1.2382280000000003,15.843147,1.0956254230857199,0.6400453759065017,2.433860298807241,5.848043333333333,3.002948,2.05,1.2767499999999998,0.8641909999999999,0.82,2.237027000441256,0.4588779910274183,0.0,0.0,-0.25662009614645376,0.0,0.0,0.0,0.0,0.0,0.3346341157035815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2064878932690003,0.0
684,KSbWO6,KSbWO6_Va_O2,4.104057666666667,13.422435333333334,2.746,0.5087930971131923,0.0,0.30680603616892727,0.1844008667178803,-2.1513781164444437,0.01980910834824431,0.0,0.9745469894797874,0.005643902171968467,-2.2883033333333334,-0.909351,16.6869,1.1422500935538098,0.4216153203625352,2.72176925847023,7.081843333333333,2.913957,3.44,-2.4383666666666666,-1.205082,2.36,2.721859429353381,0.5368273274041878,0.0,0.0,-1.8696895995489724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3216114679683497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14156120462746252,0.0
685,KSbWO6,KSbWO6_Va_O3,4.104057666666667,13.422435333333334,2.746,0.5087930971131923,0.0,0.30680603616892727,0.1844008667178803,-2.1513781164444437,0.01980910834824431,0.0,0.9745469894797874,0.005643902171968467,-2.464586666666667,-1.240425,17.527593,1.1522682428581417,0.5233618434067386,2.66730588341911,7.081843333333333,2.91113,3.44,-2.464586666666667,-1.155761,2.05,2.484588322477922,0.524659881187381,0.0,0.0,-0.9002832376401431,0.0,0.0,0.0,0.0,0.0,0.168353494588265,0.0,0.0,0.0,0.0,0.17248194569130254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13450467853305137,0.0
686,KSbWO6,KSbWO6_Va_O4,4.104057666666667,13.422435333333334,2.746,0.5087930971131923,0.0,0.30680603616892727,0.1844008667178803,-2.1513781164444437,0.01980910834824431,0.0,0.9745469894797874,0.005643902171968467,-2.4383666666666666,-1.2445560000000002,15.758138,1.2253391212236808,0.6083041869864383,2.565514840845308,7.081843333333333,3.002948,3.44,-2.2883033333333334,-0.8344810000000003,0.82,2.398307173168453,0.4910887965827526,0.0,0.0,-0.6684653751714507,0.0,0.0,0.0,0.0,0.0,0.16432944755994425,0.0,0.0,0.0,0.0,0.16671232032452257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17786943553278065,0.0
