,formula,full_name,ave_ele_diele,ave_ion_diele,band_gap,cbm_d,cbm_f,cbm_p,cbm_s,formation_energy,vbm_d,vbm_f,vbm_p,vbm_s,ave_bec,bader_charge,bader_volume,nn_ave_ave_bec,nn_ave_bader_charge,nn_ave_eleneg,nn_max_ave_bec,nn_max_bader_charge,nn_max_eleneg,nn_min_ave_bec,nn_min_bader_charge,nn_min_eleneg,o2p_center_from_vbm,Bi,Ag,O,vacancy_formation_energy,Hg,Au,Ge,Al,Pb,Zn,As,Cu,Sb,Mo,Tl,B,Ba,Ca,Pd,Cd,Pt,Ce,Hf,In,Ga,La,Ta,Mg,Si,Sc,Sn,Ti,Y,Zr,Nb,Na,Sr,V,Li,Be,W,Cr,Cs,K,Re,Rb
545,CsY(WO4)2,CsY(WO4)2_Va_O3,4.723101666666667,9.826385666666667,3.2375000000000003,0.7290107176619763,0.001791878909910226,0.26164410281174133,0.00755330061637282,-2.63962112954981,0.027791123460778194,0.00402182575299773,0.9649231034522078,0.0032639473340162796,-2.4817633333333333,-1.300096,13.367596,1.4351162964626827,0.6318179439114323,2.607724891460748,5.96104,2.51521,2.36,4.842253333333333,2.0039599999999993,1.22,2.2383093044268385,0.0,0.0,0.49018749370774123,5.980133149999697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1466509488396513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2902344746077602,0.0,0.07292708284484738,0.0,0.0,0.0
546,Cu2PbO2,Cu2PbO2_Va_O1,7.995853,6.585559666666666,0.7427999999999999,0.1774928833087215,0.0,0.705089041612446,0.11741807507883267,-0.9810454259999997,0.5843555260938844,0.0,0.2892467529859624,0.12639772092015297,-2.3080866666666666,-1.2401470000000003,13.419876,1.2592397789744278,0.63513095026215,2.209010855518775,3.2420833333333334,1.175605,2.33,0.6734166666666667,0.6152160000000002,1.9,3.7790885105721794,0.0,0.0,0.10401720169097291,4.0292007599999895,0.0,0.0,0.0,0.0,0.3461031742201782,0.0,0.0,0.5498796240888489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,CuAsPbO4,CuAsPbO4_Va_O1,4.596036333333333,7.976665666666666,2.1354999999999995,0.12720685358404468,0.0,0.5985391137403326,0.27425403267562254,-1.5037404307142852,0.6637267271435174,0.0,0.2214681546848326,0.11480511817164957,-1.7643300000000002,-0.9579389999999997,15.116439,1.135677403497321,0.6073786322089314,2.440857890242419,3.6937866666666666,1.8669220000000002,2.33,0.7348766666666666,0.5267379999999999,1.9,3.9579308215820523,0.0,0.0,0.2636168758345358,3.117520509999972,0.0,0.0,0.0,0.0,0.16237002993802044,0.0,0.2323885306567335,0.34162456357071036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,CuAsPbO4,CuAsPbO4_Va_O2,4.596036333333333,7.976665666666666,2.1354999999999995,0.12720685358404468,0.0,0.5985391137403326,0.27425403267562254,-1.5037404307142852,0.6637267271435174,0.0,0.2214681546848326,0.11480511817164957,-2.1327466666666663,-1.0148650000000004,14.687316,0.9921489980942806,0.47548702849484853,2.7885856674810006,3.6937866666666666,1.8669220000000002,3.44,-2.1711266666666664,-1.0195800000000004,2.18,3.7390080805913772,0.0,0.0,0.45195849871539673,2.9729778800000393,0.0,0.0,0.0,0.0,0.27897747543785556,0.0,0.25931880364646925,0.009745222200278384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,CuAsPbO4,CuAsPbO4_Va_O3,4.596036333333333,7.976665666666666,2.1354999999999995,0.12720685358404468,0.0,0.5985391137403326,0.27425403267562254,-1.5037404307142852,0.6637267271435174,0.0,0.2214681546848326,0.11480511817164957,-1.7500900000000001,-0.9816909999999996,15.645211,1.3228886590410458,0.7058999766577444,2.3680266477118788,3.6937866666666666,1.8669220000000002,2.33,0.7348766666666666,0.5267379999999999,1.9,3.9129853442291336,0.0,0.0,0.21147578298681965,3.1544201499999733,0.0,0.0,0.0,0.0,0.17941123856445362,0.0,0.23288253331950343,0.3762304451292234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,CuAsPbO4,CuAsPbO4_Va_O4,4.596036333333333,7.976665666666666,2.1354999999999995,0.12720685358404468,0.0,0.5985391137403326,0.27425403267562254,-1.5037404307142852,0.6637267271435174,0.0,0.2214681546848326,0.11480511817164957,-2.1711266666666664,-1.0195730000000003,13.386575,0.9914829475279304,0.47798733475445815,2.78094803953221,3.6937866666666666,1.8669220000000002,3.44,-2.1711266666666664,-1.0195800000000004,2.18,3.741066819025523,0.0,0.0,0.4484099442349346,3.0782998500000165,0.0,0.0,0.0,0.0,0.27408041255645277,0.0,0.25907910003977014,0.018430543168842548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,Ga2O3,Ga2O3_Va_O1,4.106604999999999,7.704474333333333,2.2114,0.041757674480198,0.0,0.9552389178405711,0.0030034076792309515,-2.268996668999999,0.050060022581421754,0.0,0.9448831813260903,0.005056796092487956,-1.9698033333333334,-1.1210509999999996,11.634564,1.204583621869291,0.6608628247363704,2.3894413671718002,3.250526666666666,1.6544190000000008,3.44,-1.9698033333333334,-1.120673,1.81,2.8345721001720285,0.0,0.0,0.35548550133239304,4.668474750000096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644514498667607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,Ga2O3,Ga2O3_Va_O2,4.106604999999999,7.704474333333333,2.2114,0.041757674480198,0.0,0.9552389178405711,0.0030034076792309515,-2.268996668999999,0.050060022581421754,0.0,0.9448831813260903,0.005056796092487956,-2.1556666666666664,-1.0947519999999997,10.919345,1.472245210411456,0.7687569700056168,2.3313459685068687,3.250526666666666,1.6544190000000008,1.81,2.8819366666666664,1.6209779999999991,1.81,2.8870391212766604,0.0,0.0,0.3198441524582014,5.298623480000069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6801558475417986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,Ga2O3,Ga2O3_Va_O3,4.106604999999999,7.704474333333333,2.2114,0.041757674480198,0.0,0.9552389178405711,0.0030034076792309515,-2.268996668999999,0.050060022581421754,0.0,0.9448831813260903,0.005056796092487956,-2.0069933333333334,-1.0596629999999996,11.613999,1.2304334963029557,0.652325030124744,2.4005128617292173,3.250526666666666,1.6544030000000003,3.44,-2.0069933333333334,-1.0596880000000004,1.81,2.4635876701348796,0.0,0.0,0.3622778292817281,5.068348539999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6377221707182721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,Ga2PbO4,Ga2PbO4_Va_O1,4.179442666666667,20.079409666666667,3.4200000000000004,0.02096512443369086,0.0,0.6466056947126483,0.3324291808536612,-2.070018908571428,0.04591487378250697,0.0,0.774611694882241,0.179473431335252,-2.207586666666667,-1.1085180000000001,13.740344,1.559228195530998,0.84945327822088,2.3666933300950235,3.042823333333333,1.6742180000000002,2.33,2.7799766666666663,1.528943,1.81,2.5900641261439423,0.0,0.0,0.2620024628057902,4.543920279999734,0.0,0.0,0.0,0.0,0.24928714561843376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4887103915757761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,Ga2PbO4,Ga2PbO4_Va_O2,4.179442666666667,20.079409666666667,3.4200000000000004,0.02096512443369086,0.0,0.6466056947126483,0.3324291808536612,-2.070018908571428,0.04591487378250697,0.0,0.774611694882241,0.179473431335252,-2.1517966666666664,-1.2164149999999996,15.636287,1.6285643943787615,0.89142800815494,2.350128133368874,3.042823333333333,1.6742180000000002,3.44,-2.121696666666667,-1.2164099999999998,1.81,2.489193764010925,0.0,0.0,0.24770713985600656,4.349154319999693,0.0,0.0,0.0,0.0,0.2622413373145836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4900515228294097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,Ga2PbO4,Ga2PbO4_Va_O3,4.179442666666667,20.079409666666667,3.4200000000000004,0.02096512443369086,0.0,0.6466056947126483,0.3324291808536612,-2.070018908571428,0.04591487378250697,0.0,0.774611694882241,0.179473431335252,-2.121696666666667,-1.2164099999999998,16.88764,1.4631541166765385,0.8055181598390885,2.3824577020851097,3.042823333333333,1.6742180000000002,3.44,-2.1517966666666664,-1.2164149999999996,1.81,2.701914834825696,0.0,0.0,0.2786255908067038,4.535833280000029,0.0,0.0,0.0,0.0,0.22749613282727454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4938782763660217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,Ga4GeO8,Ga4GeO8_Va_O1,3.9217896666666667,6.585408000000001,2.2165000000000004,0.00721334989672819,0.0,0.19103076551257833,0.8017558845906934,-2.232362397307691,0.03338684692230558,0.0,0.9600095153849162,0.006603637692778407,-1.969083333333333,-1.0443280000000001,13.266317,1.21078183600897,0.6538346760511609,2.3793666061554513,3.2746266666666664,1.6210909999999998,3.44,-2.0277366666666667,-1.0549140000000001,1.81,3.090454798134748,0.0,0.0,0.34930466635303736,4.556462470000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6506953336469627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,Ga4GeO8,Ga4GeO8_Va_O2,3.9217896666666667,6.585408000000001,2.2165000000000004,0.00721334989672819,0.0,0.19103076551257833,0.8017558845906934,-2.232362397307691,0.03338684692230558,0.0,0.9600095153849162,0.006603637692778407,-2.0092166666666667,-1.0912499999999996,14.392237,1.0870194149724934,0.5977721151099353,2.590542132745094,4.01312,2.150804,3.44,-2.0277366666666667,-1.0549140000000001,1.81,2.867799700349588,0.0,0.0,0.43929133253286495,5.017620630000019,0.0,0.0,0.32248630358261965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2382223638845155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,Ga4GeO8,Ga4GeO8_Va_O3,3.9217896666666667,6.585408000000001,2.2165000000000004,0.00721334989672819,0.0,0.19103076551257833,0.8017558845906934,-2.232362397307691,0.03338684692230558,0.0,0.9600095153849162,0.006603637692778407,-2.10128,-1.0623019999999999,10.65431,1.4822567167986294,0.7558460859511253,2.328462466875143,3.2746266666666664,1.6210909999999998,1.81,2.8261333333333334,1.559227,1.81,2.9082201134507284,0.0,0.0,0.31807513305223506,5.298090269999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6819248669477649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,Ga4GeO8,Ga4GeO8_Va_O4,3.9217896666666667,6.585408000000001,2.2165000000000004,0.00721334989672819,0.0,0.19103076551257833,0.8017558845906934,-2.232362397307691,0.03338684692230558,0.0,0.9600095153849162,0.006603637692778407,-2.0277366666666667,-1.0549140000000001,11.471912,1.147535584799652,0.5729259568581917,2.5347687117833875,4.01312,2.150804,3.44,-2.0092166666666667,-1.097702,1.81,2.5584330016921335,0.0,0.0,0.4228625598158966,5.164637070000035,0.0,0.0,0.17751369641738057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39962374376672294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,GaAsO4,GaAsO4_Va_O1,3.164008666666667,3.2865456666666666,3.1853,0.026234006865969186,0.0,0.9697082468463817,0.004057746287649088,-1.9411355259722214,0.03770441614018616,0.0,0.9563732774726594,0.005922306387154143,-1.6446100000000001,-1.0915970000000002,16.078427,0.8265298562968686,0.5589858371145864,2.715514224375069,3.5641800000000003,2.711168,3.44,-1.6456,-1.181825,1.81,2.473321477298566,0.0,0.0,0.4990156213387303,3.3072650300000053,0.0,0.0,0.0,0.0,0.0,0.0,0.24896962592686095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25201475273440876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,GaAsO4,GaAsO4_Va_O2,3.164008666666667,3.2865456666666666,3.1853,0.026234006865969186,0.0,0.9697082468463817,0.004057746287649088,-1.9411355259722214,0.03770441614018616,0.0,0.9563732774726594,0.005922306387154143,-1.6456,-1.0689640000000002,15.900026,0.8185774456210525,0.5231308264065656,2.719485775624932,3.5641800000000003,2.554706,3.44,-1.6456,-1.0986830000000003,1.81,2.4577082162698316,0.0,0.0,0.5009843786612701,3.3188758200000255,0.0,0.0,0.0,0.0,0.0,0.0,0.25103037407313883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24798524726559118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,GaBPbO4,GaBPbO4_Va_O1,4.370399333333333,8.781319666666667,3.1614,0.06740413382201015,0.0,0.8109632743834008,0.12163259179458927,-2.299635754880952,0.026673846382579917,0.0,0.7766480284822921,0.19667812513512778,-2.0069,-1.3723260000000002,13.278129,1.4359370514589709,1.0300422981683912,2.388205813525239,3.28374,2.181181,2.04,2.2063333333333333,1.930498,1.81,3.322651171339009,0.0,0.0,0.2751550604919974,6.382796300000232,0.0,0.0,0.0,0.0,0.11851717807450483,0.0,0.0,0.0,0.0,0.0,0.0,0.29597448836756635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31035327306593147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,GaBPbO4,GaBPbO4_Va_O2,4.370399333333333,8.781319666666667,3.1614,0.06740413382201015,0.0,0.8109632743834008,0.12163259179458927,-2.299635754880952,0.026673846382579917,0.0,0.7766480284822921,0.19667812513512778,-2.232326666666667,-1.269818,11.849181,1.2963285299396705,0.6142045865091413,2.534567709111244,3.28374,1.930498,2.33,3.01103,1.545198,1.81,2.7772845186688273,0.0,0.0,0.3542359783715622,5.232565290000261,0.0,0.0,0.0,0.0,0.2828290492411617,0.0,0.0,0.0,0.0,0.0,0.0,0.00039982069649555514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3625351516907805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,GaBPbO4,GaBPbO4_Va_O3,4.370399333333333,8.781319666666667,3.1614,0.06740413382201015,0.0,0.8109632743834008,0.12163259179458927,-2.299635754880952,0.026673846382579917,0.0,0.7766480284822921,0.19667812513512778,-2.130936666666667,-1.5216529999999997,14.560111,1.3173608361245226,0.9680446283347721,2.478020335777268,3.28374,2.18321,2.33,2.2063333333333333,1.5441280000000002,1.81,3.343252051043186,0.0,0.0,0.28987465292865827,6.370560330000339,0.0,0.0,0.0,0.0,0.2407367338969819,0.0,0.0,0.0,0.0,0.0,0.0,0.3058328255527159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163555787621644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
566,GaCuO2,GaCuO2_Va_O1,5.181799333333333,4.478015,1.2362000000000002,0.3349155612075086,0.0,0.10324471892961494,0.5618397198628761,-1.6750175293749994,0.7378968934002847,0.0,0.16785620262385476,0.09424690397586069,-2.04519,-1.0893050000000004,10.72604,1.288171855050474,0.6888389574919924,2.244828717382311,3.14542,1.6862110000000001,3.44,-2.04519,-1.0893050000000004,1.81,4.192684250018626,0.0,0.0,0.2531324795824302,5.267628780000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24691972958832867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49994779082924123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
